Component,individualID,climbID,microchipID,birthID,matingID,individualIdSource,materialOrigin,sex,species,generation,dateBirth,ageDeath,ageDeathUnits,brainWeight,rodentWeight,rodentDiet,bedding,room,waterpH,treatmentDose,treatmentType,stockNumber,genotype,genotypeBackground,modelSystemName,strainOfficialName,specimenID,specimenIdSource,organ,tissue,BrodmannArea,sampleStatus,tissueWeight,tissueVolume,nucleicAcidSource,cellType,fastingState,isPostMortem,samplingAge,samplingAgeUnits,visitNumber,assay
IndividualAnimalMODEL-ADMetadataTemplate,TMF20594,13138,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/10/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_carrier,C57BL6J,5XFAD,NA,TMF20594lcsf,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20594,13138,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/10/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_carrier,C57BL6J,5XFAD,NA,TMF20594lhsf,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20594,13138,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/10/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_carrier,C57BL6J,5XFAD,NA,Pool-A,UCI_TMF,brain,cerebral cortex,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,4,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,TMF20594,13138,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/10/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_carrier,C57BL6J,5XFAD,NA,Pool-Q,UCI_TMF,brain,hippocampus,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,4,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,TMF20682,13155,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/12/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,TMF20682lh,UCI_TMF,brain,hippocampus,NA,frozen,NA,NA,bulk cell,NA,NA,TRUE,4,NA,NA,rnaSeq
IndividualAnimalMODEL-ADMetadataTemplate,TMF20682,13155,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/12/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,TMF20682lc,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20682,13155,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/12/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,TMF20682p,UCI_TMF,blood,plasma,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20682,13155,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/12/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,Pool-E,UCI_TMF,brain,cerebral cortex,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,4,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,TMF20682,13155,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/12/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,Pool-U,UCI_TMF,brain,hippocampus,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,4,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,TMF20723,13147,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,TMF20723lh,UCI_TMF,brain,hippocampus,NA,frozen,NA,NA,bulk cell,NA,NA,TRUE,4,NA,NA,rnaSeq
IndividualAnimalMODEL-ADMetadataTemplate,TMF20723,13147,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,TMF20723lc,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20723,13147,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,TMF20723p,UCI_TMF,blood,plasma,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20723,13147,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,Pool-E,UCI_TMF,brain,cerebral cortex,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,4,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,TMF20723,13147,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,Pool-U,UCI_TMF,brain,hippocampus,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,4,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,TMF20724,13148,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_carrier,C57BL6J,5XFAD,NA,TMF20724lh,UCI_TMF,brain,hippocampus,NA,frozen,NA,NA,bulk cell,NA,NA,TRUE,4,NA,NA,rnaSeq
IndividualAnimalMODEL-ADMetadataTemplate,TMF20724,13148,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_carrier,C57BL6J,5XFAD,NA,TMF20724lc,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20724,13148,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_carrier,C57BL6J,5XFAD,NA,TMF20724p,UCI_TMF,blood,plasma,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20724,13148,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_carrier,C57BL6J,5XFAD,NA,TMF20724lhif,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20724,13148,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_carrier,C57BL6J,5XFAD,NA,TMF20724lcif,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20724,13148,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_carrier,C57BL6J,5XFAD,NA,TMF20724lcsf,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20724,13148,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_carrier,C57BL6J,5XFAD,NA,TMF20724lhsf,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20724,13148,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_carrier,C57BL6J,5XFAD,NA,Pool-A,UCI_TMF,brain,cerebral cortex,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,4,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,TMF20724,13148,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_carrier,C57BL6J,5XFAD,NA,Pool-Q,UCI_TMF,brain,hippocampus,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,4,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,TMF20725,13149,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_carrier,C57BL6J,5XFAD,NA,TMF20725lh,UCI_TMF,brain,hippocampus,NA,frozen,NA,NA,bulk cell,NA,NA,TRUE,4,NA,NA,rnaSeq
IndividualAnimalMODEL-ADMetadataTemplate,TMF20725,13149,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_carrier,C57BL6J,5XFAD,NA,TMF20725lc,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20725,13149,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_carrier,C57BL6J,5XFAD,NA,TMF20725p,UCI_TMF,blood,plasma,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20725,13149,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_carrier,C57BL6J,5XFAD,NA,TMF20725lhif,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20725,13149,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_carrier,C57BL6J,5XFAD,NA,TMF20725lcif,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20725,13149,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_carrier,C57BL6J,5XFAD,NA,TMF20725lcsf,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20725,13149,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_carrier,C57BL6J,5XFAD,NA,TMF20725lhsf,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20725,13149,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_carrier,C57BL6J,5XFAD,NA,Pool-A,UCI_TMF,brain,cerebral cortex,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,4,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,TMF20725,13149,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_carrier,C57BL6J,5XFAD,NA,Pool-Q,UCI_TMF,brain,hippocampus,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,4,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,TMF20726,13150,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,TMF20726lh,UCI_TMF,brain,hippocampus,NA,frozen,NA,NA,bulk cell,NA,NA,TRUE,4,NA,NA,rnaSeq
IndividualAnimalMODEL-ADMetadataTemplate,TMF20726,13150,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,TMF20726lc,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20726,13150,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,TMF20726p,UCI_TMF,blood,plasma,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20726,13150,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,Pool-E,UCI_TMF,brain,cerebral cortex,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,4,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,TMF20726,13150,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,Pool-U,UCI_TMF,brain,hippocampus,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,4,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,TMF20728,13151,NA,NA,NA,UCI_TMF,UCI_TMF,male,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,TMF20728lh,UCI_TMF,brain,hippocampus,NA,frozen,NA,NA,bulk cell,NA,NA,TRUE,4,NA,NA,rnaSeq
IndividualAnimalMODEL-ADMetadataTemplate,TMF20728,13151,NA,NA,NA,UCI_TMF,UCI_TMF,male,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,TMF20728lc,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20728,13151,NA,NA,NA,UCI_TMF,UCI_TMF,male,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,TMF20728p,UCI_TMF,blood,plasma,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20728,13151,NA,NA,NA,UCI_TMF,UCI_TMF,male,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,Pool-F,UCI_TMF,brain,cerebral cortex,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,4,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,TMF20728,13151,NA,NA,NA,UCI_TMF,UCI_TMF,male,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,Pool-V,UCI_TMF,brain,hippocampus,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,4,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,TMF20729,13160,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,TMF20729lh,UCI_TMF,brain,hippocampus,NA,frozen,NA,NA,bulk cell,NA,NA,TRUE,4,NA,NA,rnaSeq
IndividualAnimalMODEL-ADMetadataTemplate,TMF20729,13160,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,TMF20729lc,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20729,13160,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,TMF20729p,UCI_TMF,blood,plasma,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20729,13160,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,Pool-E,UCI_TMF,brain,cerebral cortex,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,4,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,TMF20729,13160,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,Pool-U,UCI_TMF,brain,hippocampus,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,4,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,TMF20736,13158,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,TMF20736lh,UCI_TMF,brain,hippocampus,NA,frozen,NA,NA,bulk cell,NA,NA,TRUE,4,NA,NA,rnaSeq
IndividualAnimalMODEL-ADMetadataTemplate,TMF20736,13158,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,TMF20736lc,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20736,13158,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,Pool-E,UCI_TMF,brain,cerebral cortex,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,4,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,TMF20736,13158,NA,NA,NA,UCI_TMF,UCI_TMF,female,Mouse,N1,8/16/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,Pool-U,UCI_TMF,brain,hippocampus,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,4,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,TMF20738,13161,NA,NA,NA,UCI_TMF,UCI_TMF,male,Mouse,N1,8/18/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,TMF20738lh,UCI_TMF,brain,hippocampus,NA,frozen,NA,NA,bulk cell,NA,NA,TRUE,4,NA,NA,rnaSeq
IndividualAnimalMODEL-ADMetadataTemplate,TMF20738,13161,NA,NA,NA,UCI_TMF,UCI_TMF,male,Mouse,N1,8/18/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,TMF20738lc,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20738,13161,NA,NA,NA,UCI_TMF,UCI_TMF,male,Mouse,N1,8/18/20,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_noncarrier,C57BL6J,C57BL6J,NA,TMF20738p,UCI_TMF,blood,plasma,NA,NA,NA,NA,NA,NA,NA,TRUE,4,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,TMF20776,NA,NA,NA,NA,UCI_TMF,UCI_TMF,NA,Mouse,NA,NA,4,months,NA,NA,7% standard,NA,NA,NA,NA,NA,34848,5XFAD_carrier,C57BL6J,5XFAD,NA,TMF20776lh,UCI_TMF,brain,hippocampus,NA,frozen,NA,NA,bulk cell,NA,NA,TRUE,4,NA,NA,rnaSeq
IndividualAnimalMODEL-ADMetadataTemplate,9379,10919,NA,B-435-20,241888,UCI_TMF,UCI_TMF,female,Mouse,F3,5/26/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,"5XFAD_carrier, Trem2-R47H_NSS_homozygous",C57BL6J,NA,NA,9379lh,UCI_TMF,brain,hippocampus,NA,frozen,NA,NA,bulk cell,NA,NA,TRUE,12,NA,NA,rnaSeq
IndividualAnimalMODEL-ADMetadataTemplate,9379,10919,NA,B-435-20,241888,UCI_TMF,UCI_TMF,female,Mouse,F3,5/26/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,"5XFAD_carrier, Trem2-R47H_NSS_homozygous",C57BL6J,NA,NA,9379lc,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,9379,10919,NA,B-435-20,241888,UCI_TMF,UCI_TMF,female,Mouse,F3,5/26/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,"5XFAD_carrier, Trem2-R47H_NSS_homozygous",C57BL6J,NA,NA,9379p,UCI_TMF,blood,plasma,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,9379,10919,NA,B-435-20,241888,UCI_TMF,UCI_TMF,female,Mouse,F3,5/26/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,"5XFAD_carrier, Trem2-R47H_NSS_homozygous",C57BL6J,NA,NA,9379lhif,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,9379,10919,NA,B-435-20,241888,UCI_TMF,UCI_TMF,female,Mouse,F3,5/26/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,"5XFAD_carrier, Trem2-R47H_NSS_homozygous",C57BL6J,NA,NA,9379lcif,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,9379,10919,NA,B-435-20,241888,UCI_TMF,UCI_TMF,female,Mouse,F3,5/26/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,"5XFAD_carrier, Trem2-R47H_NSS_homozygous",C57BL6J,NA,NA,9379lhsf,UCI_TMF,brain,hippocampus,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,9379,10919,NA,B-435-20,241888,UCI_TMF,UCI_TMF,female,Mouse,F3,5/26/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,"5XFAD_carrier, Trem2-R47H_NSS_homozygous",C57BL6J,NA,NA,9379lcsf,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,9379,10919,NA,B-435-20,241888,UCI_TMF,UCI_TMF,female,Mouse,F3,5/26/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,"5XFAD_carrier, Trem2-R47H_NSS_homozygous",C57BL6J,NA,NA,Pool-I,UCI_TMF,brain,cerebral cortex,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,12,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,9379,10919,NA,B-435-20,241888,UCI_TMF,UCI_TMF,female,Mouse,F3,5/26/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,"5XFAD_carrier, Trem2-R47H_NSS_homozygous",C57BL6J,NA,NA,Pool-Y,UCI_TMF,brain,hippocampus,NA,formalin-fixed,NA,NA,NA,NA,NA,TRUE,12,NA,NA,immunofluorescence
IndividualAnimalMODEL-ADMetadataTemplate,9380,10920,NA,B-435-20,241888,UCI_TMF,UCI_TMF,female,Mouse,F3,5/26/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,Trem2-R47H_NSS_homozygous,C57BL6J,NA,NA,9380lh,UCI_TMF,brain,hippocampus,NA,frozen,NA,NA,bulk cell,NA,NA,TRUE,12,NA,NA,rnaSeq
IndividualAnimalMODEL-ADMetadataTemplate,9380,10920,NA,B-435-20,241888,UCI_TMF,UCI_TMF,female,Mouse,F3,5/26/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,Trem2-R47H_NSS_homozygous,C57BL6J,NA,NA,9380lc,UCI_TMF,brain,cerebral cortex,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
IndividualAnimalMODEL-ADMetadataTemplate,9380,10920,NA,B-435-20,241888,UCI_TMF,UCI_TMF,female,Mouse,F3,5/26/20,12,months,NA,NA,7% standard,NA,NA,NA,NA,NA,NA,Trem2-R47H_NSS_homozygous,C57BL6J,NA,NA,9380p,UCI_TMF,blood,plasma,NA,NA,NA,NA,NA,NA,NA,TRUE,12,NA,NA,ELISA
